65536,,,
69934,拯救星球的英雄,The Martyr,星を救った英雄
69935,过去的记录,In Shadow's Wake,長き時の記録
69936,月球的船员,Helping Hands,月を繰る者たち
69937,兔兔族的世界,A Harey Situation,いろいろレポリット
69938,不分喜恶,A Taste of the Moon,好きも嫌いもありゃしない
69939,近距离接触异文化,Styled a Hero,異文化最先端
69940,一同散步,All's Vale That Endsvale,あなたと散歩を
69941,薄情之人,Back to Old Tricks,薄情なヒト
69942,想法上的偏差,Setting Things Straight,想い想われ、すれ違い
69943,于里昂热的决心,Heart of the Matter,青き星の君たちへ
69944,亚伊太利斯的明天,Returning Home,アーテリスの明日
69945,燃烧的天空,Skies Aflame,燃える空
69946,伪神兽的真相,The Blasphemy Unmasked,偽神獣の真相
69947,灾祸的漩涡中,Amidst the Apocalypse,災厄の渦中で
69948,被绝望蚕食的大地,Beyond the Depths of Despair,絶望は貪り喰らう
69949,生乃一条无尽危路,That We Might Live,生きていてほしいだけ
69950,唯有死在尽头停驻,When All Hope Seems Lost,焼けた道と傍らの死
69951,你的守护者,"Warm Hearts, Rekindled Hopes",君を護る者
69952,微小的日常,Simple Pleasures,ちっぽけな日常
69953,在它的羽翼下,Under His Wing,暗闇を彩りながら
69954,这个世界的末日,At World's End,この世界の終末
69955,暗之战士再次到访,Return to the Crystarium,闇の戦士の再訪
69956,跟随厄尔庇斯花的指引,Hope Upon a Flower,指し示されたエルピス
69957,抓捕彩蝶,Petalouda Hunt,ペタルダは翻る
69958,醒悟天测园,In Search of Hermes,アナグノリシス天測園
69959,沉思，保证，珍视，欢迎,"Ponder, Warrant, Cherish, Welcome",深くにある想い
69960,被定义的生命,Lives Apart,定義は生命を分かつ
69961,最大的贡献,Their Greatest Contribution,最良の貢献
69962,炎狼吕卡翁,Aether to Aether,炎狼リュカオン
69963,想要传达的感情,A Sentimental Gift,伝えたい気持ち
69964,结论和责任,Verdict and Execution,結論と責任
69965,旅行者的相遇,Travelers at the Crossroads,巡り合う旅人たち
69966,尚未到来的过去,"A Past, Not Yet Come to Pass",未だ訪れぬ過去
69967,见证奇观之人,Witness to the Spectacle,掛けられた問い
69968,上一任阿谢姆的教导,Worthy of His Back,前代アゼムの手ほどき
69969,我会送花给你,A Flower upon Your Return,いつの日か、君に花を
69970,东风欧洛斯的冷笑,Hunger in the Garden,エウロスの冷笑
69971,话语无声,Words without Sound,音なき言葉
69972,随同，彷徨，蹒跚，聆听,"Follow, Wander, Stumble, Listen",声を追い、彷徨っては躓く
69973,带来幸福的鸟,Caging the Messenger,幸せを運ぶ鳥
69974,获得生与死的答案,"Thou Must Live, Die, and Know",生まれ死んで答を得る
69975,扩散的末日,As the Heavens Burn,拡がる終末
69976,契机与提案,Outside Help,きっかけと提案
69977,我们集聚在入口前,Going Underground,入口前に僕らは集った
69978,为大撤退做准备的人们,No Job Too Small,大撤収に臨む人々
69979,在这不安定的宇宙,Wise Guides,不安定なこの宇宙で
69980,完美胡萝卜,Agriculture Shock,パーフェクトキャロット
69981,联系在一起,Sage Council,結び繋ぎて
69982,焦急然后……,Hither and Yarns,右往左往そして……
69983,特级精金,Once Forged,エクスアダマント
69984,刻印的足迹,Bonds of Adamant(ite),刻んだ足跡
69985,所有的孩子们,"Her Children, One and All",すべての子らよ
69986,流星与太阳的轨迹,A Bold Decision,流星と陽の軌跡
69987,最后的小憩,Friends Gathered,最後の休息
69988,前往天外,Unto the Heavens,天の彼方へ
69989,被■■与战败侵■■星球,A §trαnge New World,■と敗北■侵さ■■星
69990,万■皆陈腐,On Burdεned ωings,あらゆる■は淀み腐って
69991,尊严与和平,Α Test of Wιll,尊厳と平和
69992,●明●●极限●星球,Roads Pαved││Sacri┣ice,●の限界●●明し●星
69993,舍弃●●的漫长岁月,F//εsh AbanΔon┨Δ,●●を捨てて久しく
69994,文明的发展,Where Kn∞wledge Leads,文明の発展
69995,＊＊战争＊＊的星球,"Vic┨οry  ̈ ̈ ̈╳, │̆││ε Lost",戦争＊＊＊を＊＊た星
69996,迷失的＊＊,┣┨̈//̈ No┨ΦounΔ•••,見つからない＊＊
69997,你好，世界,"Hello, World",ハロー・ワールド
69998,继续前进吧,Forge Ahead,前へ進め
69999,你不是孤独一人,You're Not Alone,君は決して
70000,晓月之终途,Endwalker,暁月のフィナーレ
70001,恋人节与新人邮递员,No Love Lost,ヴァレンティオンデーと新米配達士
70002,恋人节与爱的第一步,Love's Labors,ヴァレンティオンデーでラブに触れて
70003,恋人节与信件咨询,Better Letters,ヴァレンティオンデーとお手紙相談
70004,星芒节与小雪人,A Very Yeti Starlight,星芒祭と小さなイエティ
70005,星芒节与小雪球,Time to Shine,星芒祭と小さな雪玉
70006,星芒节与节日漫步,Saintly Inspiration,星芒祭と他愛なき遊歩
70007,女儿节与时尚品鉴大赛,Fashion Face-off,プリンセスデーとファッションコンテスト
70008,女儿节与华丽变身,A Stylish Transformation,プリンセスデーに華麗な様変わり
70009,魔法大学职员的请求,The Faculty,魔法大学職員からのお願い
70010,联系在一起的情感,The Meeting of Minds,繋がる想い
70011,水晶中的警告,The Crystal from Beyond,「パンデモニウム」への警告
70012,到达万魔殿,Where Familiars Dare,万魔殿へと至る
70013,地下水路的创造生物,Under the Surface,水底に潜みし創造生物
70014,火焰缠身的创造生物,The Fires of Creation,炎を纏いし創造生物
70015,在最深处等待的狱卒长,Who Wards the Warders?,獄卒長は終の広間にて待つ
70016,迷路的小毛球,Lost Little Troll,迷子の毛玉ちゃん
70017,窃蠹的威胁,Problematic Pests,シバンムシの脅威
70018,制作特殊杀虫药！,Pests Be Gone,特殊殺虫薬を作れ！
70019,样品的志向,Dream Big,サンプルの志
70020,小萨雷安的少年,The Lad in Labyrinthos,リトルシャーレアンの少年
70021,调查闪耀中枢,Here Comes the Sun,制御塔の調査
70022,贪图火属性以太之物,Fiery Thirst,火属性エーテルを貪るもの
70023,小萨雷安的英雄,The Hero in Labyrinthos,リトルシャーレアンの英雄
70024,迷津的原石,Thick as Thieves,ラヴィリンソスの原石
70025,来自草原的年轻冒险者,Steppe Child,アジムステップの若き冒険者
70026,到处都是象魔族,The Matanga along the Way,道行けばマタンガ族あり
70027,斡兀立想要报恩,Ogul Repays Her Favors,オグルは恩義に報いたい
70028,新港的大逮捕剧,The Yedlihmad Hunt,イェドリマンの大捕物
70029,炼金术士与婴儿,What's in a Parent,錬金術師と赤ん坊
70030,采集苏摩草之人,Curing What Ails,ソーマ草を摘む者は
70031,帕萨林的资格、娑乌罗的罪,The Sins We Bear,パサリーンの資格、シュウーラの罪
70032,耶赞的建议,Societal Alchemy,イェザーンの助言
70033,吹向森林的草原之风,A Budding Adventure,森へ吹き込む草原の風
70034,不请自来的青磷技师,In Pursuit of Power,青燐技師は押しかけ上手
70035,青年的梦想,Camp Broken Engines,青年の熱き希望
70036,重启水上钻井平台,Operation: Reactivation,青湖にそびえるは
70037,在青色火光的引导下,Energy for All,青き灯をいつか導べに
70038,不肯离开车站的少年,Stranded at the Station,駅と待ちぼうけの少年
70039,等待家人的少年,Longing for Home,家と寂しんぼの少年
70040,寻踪觅迹,Palatial Possibilities,城と夢みがちの少年
70041,感人的再会,Mum Is the Word,母と泣きべその少年
70042,朱图尔娜的恩惠,Who Is Your Daddy,ユートゥルナの恵み
70043,天测园的工作内容,"Touring Anagnorisis, Part I",天測園の仕事とは？
70044,参观天测园,"Touring Anagnorisis, Part II",天測園の周辺案内
70045,天测园的饮食,Familiar Food,天測園の食事事情
70046,天测园的使命,Familiar Fate,天測園の使命とは
70047,与访客相遇,An Expected Guest,来訪者との出会い
70048,访客和水岸的守护者,A Better Batrachoi,来訪者と水辺の守護者
70049,访客和让人费心的野兽,Meekly Majestic,来訪者とうつむく獣
70050,访客和强大的野兽,Unleash the Beast,来訪者と強き獣
70051,用于祭奠之物,Methods of Mourning,手向けに捧げるものは
70052,我的名字与我心中的烦恼,Name That Way,ぼくの名前と、ぼくの悩み
70053,我的职业与我日常的生活,A Way to Make a Living,ぼくの仕事と、ぼくの生活
70054,我的工作与我遇到的危险,One Way or Another,ぼくの作業と、ぼくの危機
70055,我的名字与我追寻的梦想,Dream a Little Dream,ぼくの名前と、ぼくの夢
70056,守护天节与闹鬼盛宴,A Feast to Remember,守護天節と怪しげな饗宴
70057,贤者行军行动,Operation Archon,十二賢者の行進
70058,超越幻想，究极神兵,The Ultimate Weapon,究極幻想アルテマウェポン
70059,,Of Mothers and Merchants,お得意様アメリアンス
70060,,A Mother's Love,魔法人形は自立する
70061,,A Gift from House Leveilleur,旅の無事を祈って
70062,崭新的冒险,Newfound Adventure,新たなる冒険
70063,沉睡在丰饶海的秘密,Bountiful Ruins,豊穣海に眠る神秘
70064,寻找冒险的同伴,Friends for the Road,旅の仲間を求めて
70065,阿尔扎达尔海底遗迹群,Alzadaal's Legacy,アルザダール海底遺跡群
70066,姐与弟,A Brother's Grief,姉と弟
70067,萨维奈岛的现状,Sharing the Wealth,サベネア島の今
70068,穿越世界的方法,Bridging the Rift,世界を飛び越える術
70069,禁忌之门,Restricted Reading,禁忌の扉
70070,雅·修特拉的实验,Void Theory,ヤ・シュトラの実験
70071,弗栗多的决断,A Satrap's Duty,ヴリトラの覚悟
70072,委员会接到的某件委托,A Mission in Mor Dhona,委員会へのとある依頼
70073,灿烂神域阿格莱亚,The Realm of the Gods,輝ける神域アグライア
70074,调查信奉十二神的地域,A Divine Dilemma,十二神を奉る地の調査
70075,探险家真实的一面,The Face of an Explorer,探検家の素顔
70076,紅蓮祭と帰ってきた常夏の魔城,A Matter of Course,紅蓮祭と帰ってきた常夏の魔城
70077,紅蓮祭と再出発の一歩,Fhul Me Once,紅蓮祭と再出発の一歩
70078,,The Sleeping Gentleman,紳士の長い眠り
70079,,A Soulful Reunion,士女の再会
70080,,Newfound Journey,新生祭と新たなる旅路
70081,,Hippos Born to Run,爆走ヒッポ、島を駆る
70082,,A Pachyderm's Promptitude,運送屋の新たな仕事
70083,,Hippo Healing,癒し癒されヒッポッポ
70084,,"Defiant Ogul, Deified!",オグルはマヌシャのふりをした！
70085,,Leader to Leader,アルカソーダラとガジャースラ
70086,,The Hippo Riders,ヒッポライダーズ
70087,,Ridin' Flyers for Flyin' Riders,ヒッポ便のビラ配り
70088,,Deal by the Docks,ヒッポ乗りと海都の取引
70089,,Do It for the Vine,ヒッポカートの必需品
70090,,Missing Rider,消えたヒッポカートを追え！
70091,,Flowers for Sanduruva,商売繁盛の獣神さま
70092,,Anxious Rookie,悩める配達員
70093,,Gulal Generosity,色粉に祈りを込めて
70094,,Essential Eggredients,ハンサの卵で美味しいごはん
70095,,Darling Defender,譲れない理由がある
70096,,Bloomin' Ocean,重宝する海の花
70097,,Fresh Eats and Ripe Sweets,素敵な差し入れ
70098,,"Waste Not, Want None of That",廃棄食材、熱烈歓迎
70099,,Seedy Affair,アシュヴァッタの臭～い実
70100,,Olfactory Warfare,ハヌマンラングールは外、福は内！
70101,,Ridin' Hazards,ヒッポの交通安全
70102,,Hippo Scrub,泡々オーガニック石鹸
70103,,Vanaspati's Blessing,ヴァナスパティの恵み
70104,,Hells Hath No Fury as a Hippo Scorned,はらへりヒッポの大脱走
70105,,Tusk Trouble,ヒッポの強靭な牙
70106,,Patching Up,水漏れトラブルのお供
70107,,A Hippo's Best Friend,意外な保湿剤
70108,,An Explosive Brew,刺激的なルーツ
70109,,Gathering Moss,苔の使い道
70110,,Blood from a Stonemason,ツケ払いはしっかりと！
70111,,A Radiant Delivery,星戦士団の御用達
70112,,Like a Crate to Water,カバ大暴れ、ゾウ溺れ
70113,,Manusyan for a Day,お願い、マヌシャ神！
70114,,Steep the Legs,魅惑のアキャーリクラブ
70115,帝都的野兽,Bitter Snow,帝都の獣
70116,流浪的归国者,Frozen Hope,流浪の帰還者たち
70117,加雷马的本质,Misguided Few,ガレアンの本質
70118,涅尔瓦的帝国,Forlorn Glory,ネルウァの帝国
70119,,"Small Business, Big Dreams",世界を繋げ、大繁盛の輪！
70120,金碟游乐场的烦恼员工,A Prickly Plaint,ゴールドソーサーの悩めるスタッフ
70121,幻影对战水晶冲突,The Crystal (Line's) Call,水晶奪取クリスタルコンフリクト
70122,,A Heartless Hypothesis,心を持たぬ者は思考する
70123,,"Goodbye, ε̆│̆│Δ",グッバイ・＊＊＊
70124,,,
70125,,,
70126,彩蛋狩猎与狩猎幸福,"Hippity, Hoppity, Happily",エッグハントは、しあわせハント
